YEAR,MONTH,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
48444,152,0.0,0.0,436.0
26231,76,0.0,0.0,126.0
34308,103,376.93,377.96,1188.5
14130,48,0.0,0.0,7.0
48444,152,249.95,250.0,524.21
36338,114,0.0,0.0,50.0
48444,152,494.43,452.63,16.0
38357,116,29.04,29.0,295.5
4035,8,0.0,0.0,3.0
4038,4,0.0,0.0,3.0
4035,11,0.0,0.0,3.0
48444,152,1142.68,1168.76,22.0
2017,7,0.0,0.0,0.0
18155,66,31.04,35.0,404.0
14128,63,4.75,5.0,36.0
28258,89,0.0,0.0,19.0
18156,70,0.0,0.0,32.0
48444,152,0.0,0.0,322.0
12115,46,0.0,0.0,8.0
4038,16,0.0,0.0,2.0
2019,8,0.04,0.0,0.0
6052,21,0.0,0.0,4.0
2017,6,0.0,0.0,5.0
48444,152,1907.55,1895.34,2493.84
4036,10,0.0,0.0,2.0
48444,152,8495.25,8416.6,218.83
4034,20,0.0,0.0,2.0
2020,1,0.0,0.0,1.0
26239,89,200.13,172.0,1851.0
18155,66,29.6,40.0,50.0
4036,17,0.0,0.0,1.0
48444,152,270.08,273.94,8.0
2020,3,0.0,0.0,1.0
4039,12,0.0,0.0,2.0
4038,13,0.0,0.0,2.0
6055,25,0.0,0.0,9.0
48444,152,0.0,0.0,73.0
2017,8,0.0,0.0,2.0
16142,70,8.48,10.0,26.0
4036,3,0.16,1.0,0.0
18170,40,0.0,0.0,13.0
4036,9,0.0,0.0,5.0
6051,27,1.75,4.0,14.0
30274,88,0.0,0.0,29.0
22204,85,0.0,0.0,13.0
4034,18,0.0,0.0,2.0
2017,7,0.08,0.0,0.0
8068,34,0.8500000000000001,0.0,2.0
20181,97,0.0,0.0,24.0
48444,152,170.82,166.83,0.0
10085,50,0.96,1.0,3.0
6057,24,0.0,0.0,3.0
34318,98,0.0,0.0,43.0
6057,11,0.0,0.0,3.0
42392,135,6.26,5.0,62.0
48444,152,20.0,20.0,404.0
4034,14,0.0,0.0,2.0
8073,22,0.0,0.0,5.0
48444,152,163.11,168.0,413.83
2017,7,0.0,0.0,1.0
2017,6,0.0,0.0,1.0
46427,140,0.0,0.0,114.0
4034,17,0.0,0.0,2.0
44406,142,4.58,3.0,45.0
48444,152,105.09,94.92,439.0
6053,26,0.0,0.0,8.0
46424,143,39.0,38.0,214.0
4036,3,0.0,0.0,3.0
2020,9,0.0,0.0,1.0
14131,36,0.8,0.0,0.0
18155,66,21.04,21.0,124.0
2017,8,0.0,0.0,11.0
14120,59,0.0,0.0,17.0
48444,152,32.62,28.0,27.0
12102,51,13.0,13.0,169.5
4035,12,0.0,0.0,2.0
34310,124,3.53,3.0,21.0
12104,39,3.5,3.0,1.0
6056,14,0.0,0.0,5.0
2017,12,0.0,0.0,4.0
4040,16,0.0,0.0,5.0
24227,67,0.0,0.0,25.0
12115,28,0.0,0.0,11.0
12103,48,0.0,0.0,17.0
44404,136,3.37,4.0,60.0
48444,152,1982.67,1981.99,2267.66
12104,49,0.0,0.0,11.0
48444,152,1213.23,1152.83,1232.5
38347,125,1.34,3.0,38.0
48444,152,2870.26,2879.32,3589.0
8068,31,0.0,0.0,14.0
12111,56,1.01,1.0,47.0
8068,42,0.0,0.0,8.0
26233,97,0.0,0.0,18.0
48444,152,729.52,729.5,684.0
6052,24,0.65,1.0,1.0
48444,152,75.42,75.92,3.0
4034,16,0.0,0.0,3.0
48444,152,2.0,2.0,102.0
4036,3,1.0,1.0,0.0
46427,145,0.0,0.0,86.0
48444,152,461.71,470.17,3.0
6051,26,0.0,0.0,7.0
12106,48,0.0,0.0,11.0
48444,152,1044.17,1024.0,102.0
20177,71,0.0,0.0,24.0
2017,8,0.0,0.0,0.0
48444,152,207.78,214.0,342.0
2018,1,0.0,0.0,2.0
38345,124,76.93,35.83,0.0
2018,2,0.0,0.0,14.0
4034,18,0.0,0.0,4.0
18155,66,0.0,0.0,12.0
2017,7,0.0,0.0,1.0
48444,152,948.92,933.0,4.0
48444,152,299.65,301.75,14.83
2017,7,0.0,0.0,1.0
4036,12,0.0,0.0,2.0
48444,152,931.35,883.66,0.0
2019,2,0.0,0.0,1.0
4037,4,0.0,0.0,3.0
48444,152,61.04,47.0,0.0
48444,152,901.81,884.0,1.0
2017,6,0.17,0.0,0.0
48444,152,1479.65,1398.5,18.0
48444,152,33.79,23.98,3.0
48444,152,1024.01,1039.42,14.0
48444,152,29.03,15.99,0.0
2020,7,0.0,0.0,2.0
2020,7,0.0,0.0,2.0
48444,152,37.36,38.0,4.0
48444,152,180.93,180.01,1.0
46424,145,33.0,28.0,5.0
36327,133,6.28,7.0,5.0
48444,152,786.5,786.67,10.0
48444,152,3500.21,3475.31,7.0
48444,152,712.6,702.76,42.0
48444,152,207.26,192.5,0.0
48444,152,115.73,128.34,4.92
24212,72,6.94,1.92,0.0
48444,152,1110.84,1125.44,35.0
2019,2,0.0,0.0,1.0
48444,152,791.01,784.92,43.0
2019,10,0.0,0.0,1.0
2019,10,0.0,0.0,1.0
2017,6,0.0,0.0,-1.0
2017,9,0.0,0.0,1.0
32292,100,0.0,0.0,28.0
2017,9,0.0,0.0,1.0
48444,152,1099.13,1080.5,3989.71
48444,152,227.01999999999998,234.0,1120.5
48444,152,682.9300000000001,664.49,17.0
10087,35,0.0,0.0,7.0
40367,139,0.0,0.0,70.0
48444,152,388.78999999999996,387.9,0.0
4035,7,0.34,0.0,2.0
48444,152,461.51,454.84,0.0
16138,54,0.25,0.0,25.0
14121,51,1.0,1.0,21.0
8068,32,0.0,0.0,10.0
48444,152,324.46,342.08,14.0
22194,82,0.0,0.0,21.0
34311,103,4.0600000000000005,4.0,18.0
12103,51,0.68,0.0,3.0
48444,152,63.29,155.54,3.0
6051,21,0.0,0.0,2.0
10085,42,0.0,0.0,4.0
44404,136,37.12,22.83,0.0
6051,23,0.0,0.0,5.0
20190,52,0.0,0.0,14.0
6051,21,0.5,2.0,7.0
8068,30,0.0,0.0,6.0
48444,152,155.21,158.92,0.0
12102,52,2.54,0.0,0.0
48444,152,206.9,214.59,399.0
48444,152,166.09,166.67,3.0
14119,63,0.0,0.0,14.0
48444,152,183.01,189.76,11.0
18155,66,0.0,0.0,46.0
18155,66,52.78,46.0,123.0
18155,66,290.37,303.75,604.5
18155,66,0.0,0.0,19.0
2018,2,0.0,0.0,0.0
48444,152,196.06,199.75,651.0
2018,2,0.0,0.0,1.0
2018,2,0.0,0.0,2.0
2017,8,0.0,0.0,1.0
48444,152,1198.52,1218.84,287.5
48444,152,1970.7,2076.68,133.0
18155,66,7.29,7.0,118.5
12104,45,0.0,0.0,9.0
6051,21,0.0,0.0,6.0
48444,152,21.93,26.0,99.0
6054,20,8.75,0.0,13.0
28262,94,0.0,0.0,20.83
48444,152,1881.11,1912.35,19.92
36332,110,1.0,1.0,63.0
26243,79,0.0,0.0,23.0
10087,33,0.0,0.0,10.0
48444,152,84.87,89.92,5.0
6051,21,1.2,0.0,0.0
10086,35,0.0,0.0,6.0
2017,6,0.0,0.0,6.0
2017,10,0.0,0.0,5.0
6051,21,0.0,0.0,15.0
38349,127,0.0,0.0,50.0
2017,8,0.0,0.0,1.0
48444,152,334.6,322.66,0.0
8069,26,0.0,0.0,5.0
48444,152,100.43,58.0,0.0
24217,68,2.4,7.0,6.0
2017,7,0.0,0.0,2.0
6055,18,0.0,0.0,3.0
2017,7,0.0,0.0,2.0
48444,152,92.87,69.0,0.0
48444,152,28.75,30.0,158.0
48444,152,26.5,27.0,167.75
44405,139,10.99,12.0,71.0
26249,82,3.98,4.0,41.0
46424,149,8.13,6.0,0.0
38352,114,0.0,0.0,26.0
16137,64,0.0,0.0,56.0
12102,51,56.25,52.0,95.0
4034,15,0.0,0.0,2.0
4034,13,1.5,0.0,8.5
18164,69,0.0,0.0,25.0
46424,145,0.0,0.0,50.0
4038,16,0.0,0.0,13.0
46425,149,73.86,78.0,0.0
2017,7,0.0,0.0,1.0
18155,66,8.5,8.0,169.5
2019,4,0.0,0.0,1.0
42387,143,445.54,429.83,0.0
12114,31,0.0,0.0,8.0
18155,66,30.0,33.0,93.0
12103,51,1.36,0.0,0.0
4034,17,0.0,0.0,1.0
6057,14,0.0,0.0,3.0
8070,27,0.0,0.0,5.0
48444,152,33.34,10.92,4.0
12104,38,0.0,0.0,7.0
2019,3,0.0,0.0,2.0
2017,6,0.0,0.0,1.0
24226,73,0.0,0.0,24.0
44410,139,12.29,14.0,474.75
32290,101,1.66,4.0,80.0
8068,30,0.0,0.0,10.0
6057,14,0.0,0.0,3.0
10087,29,0.0,0.0,7.0
8071,27,0.0,0.0,4.0
8075,25,0.0,0.0,4.0
2019,4,0.0,0.0,3.0
48444,152,38.839999999999996,33.0,0.0
6051,25,0.0,0.0,8.0
8068,38,4.83,5.0,38.0
16147,74,62.25,73.0,611.0
10085,45,4.75,5.0,109.0
26248,81,0.0,0.0,34.0
18155,66,0.0,0.0,48.0
48444,152,1528.1299999999999,1507.66,16.0
26244,76,0.0,0.0,30.0
48444,152,68.41,63.0,331.5
4034,16,0.0,0.0,2.0
4034,18,0.0,0.0,4.0
12109,43,0.0,0.0,23.0
22201,78,0.0,0.0,12.0
2017,9,0.0,0.0,1.0
2017,9,0.0,0.0,1.0
16137,64,0.0,0.0,93.0
14121,53,0.0,0.0,42.0
2019,10,0.0,0.0,3.0
8069,33,0.0,0.0,8.0
38353,109,0.0,0.0,101.0
8071,20,0.0,0.0,4.0
12105,40,0.0,0.0,12.0
4034,19,0.0,0.0,6.0
2017,9,0.0,0.0,3.0
4036,3,0.0,0.0,25.0
4038,11,0.0,0.0,2.0
20188,71,0.0,0.0,15.0
2017,10,0.0,0.0,2.0
2017,8,0.0,0.0,3.0
10087,24,0.0,0.0,9.0
34315,95,0.0,0.0,51.0
10085,45,5.03,5.0,1.0
6051,31,0.0,0.0,6.0
2017,11,0.0,0.0,2.0
2017,10,0.0,0.0,1.0
12107,32,6.01,6.0,5.0
48444,152,115.49,124.0,2.0
20181,68,0.0,0.0,23.0
10087,36,3.89,4.0,26.0
2017,8,0.0,0.0,1.0
12102,54,0.65,0.0,0.0
2017,11,0.0,0.0,3.0
12102,51,0.0,0.0,11.0
48444,152,41.25,39.92,1.0
48444,152,0.0,10.0,4403.84
48444,152,578.9,581.0,0.0
2017,10,0.0,0.0,1.0
22193,69,5.08,5.0,28.0
16137,64,51.75,39.0,216.75
22193,70,0.0,0.0,73.0
28250,81,107.0,103.0,405.0
24212,72,93.49,89.0,317.0
10085,41,36.0,30.0,210.5
2017,8,0.0,0.0,1.0
2017,10,0.0,0.0,7.0
20185,78,0.0,0.0,13.0
16146,36,96.75,95.0,147.75
48444,152,1247.03,1248.0,0.0
8068,35,0.0,0.0,6.0
12103,43,0.0,0.0,6.0
30283,83,0.0,0.0,28.0
48444,152,70.91,72.0,494.0
48444,152,5816.0,5657.0,8696.88
48444,152,196.73,212.92000000000002,221.92000000000002
10085,46,0.0,0.0,11.0
14135,36,0.0,0.0,6.0
2019,11,0.0,0.0,1.0
10088,31,0.51,0.0,2.0
6053,34,0.0,0.0,43.0
48444,152,13.02,4.0,0.0
14121,45,0.0,0.0,17.0
28259,92,9.54,9.0,29.0
4036,17,0.0,0.0,3.0
2017,6,0.0,0.0,1.0
10086,36,2.0,0.0,3.5
26239,90,0.0,0.0,19.0
2017,9,0.0,0.0,10.0
24212,72,3.0300000000000002,4.0,29.0
24218,75,6.49,6.0,41.0
2018,1,0.0,0.0,1.0
8070,32,0.5,1.0,7.0
12103,48,0.0,0.0,149.75
12104,39,14.5,12.0,41.96
4034,13,4.0,2.0,5.0
48444,152,380.33,407.0,841.0
48444,152,1293.07,1252.3,0.0
18155,66,90.53999999999999,106.0,67.0
18163,58,0.0,0.0,13.0
48444,152,3410.11,3228.3,22.0
44404,136,188.78,185.0,1265.5
16137,64,86.0,78.0,199.0
4034,15,0.0,0.0,2.0
48444,152,3588.82,3314.44,1.0
2017,11,0.0,0.0,1.0
2017,12,0.0,0.0,1.0
6052,20,0.0,0.0,3.0
34312,96,4.25,6.0,27.75
14119,63,1.85,1.0,1.0
20192,49,0.0,0.0,19.0
6052,22,1.02,1.0,2.0
10089,32,0.0,0.0,7.0
12103,45,0.0,0.0,9.0
6054,11,4.0,7.0,14.0
48444,152,1065.26,1038.0,7850.46
2017,12,0.0,0.0,1.0
48444,152,9.11,10.0,6.0
8071,26,0.0,0.0,7.0
48444,152,909.18,875.33,0.0
2017,6,0.0,0.0,8.0
34307,102,19.23,22.0,104.0
44408,135,0.0,0.0,67.0
48444,152,145.53,162.96,3.0
20185,43,0.0,0.0,13.0
18155,66,57.29,47.0,289.0
8070,26,1.0,2.0,140.0
14128,63,0.0,0.0,21.0
14123,48,0.0,0.0,21.0
8069,35,6.5,10.0,5.0
14125,39,55.5,42.0,305.0
10086,37,0.0,0.0,11.0
8068,30,0.0,0.0,93.0
26250,78,0.0,0.0,37.0
8077,23,0.0,0.0,9.0
2017,11,0.0,0.0,1.0
12102,51,7.0,7.0,139.0
26231,76,0.0,0.0,229.0
2017,7,0.0,0.0,1.0
6053,16,0.0,0.0,3.0
2018,1,0.0,0.0,2.0
18155,66,68.36,63.0,253.75
2017,9,0.0,0.0,1.0
10087,46,20.869999999999997,23.0,182.0
34317,108,0.0,0.0,21.0
48444,152,32.85,35.0,4529.68
10087,36,0.0,0.0,11.0
18175,57,0.0,0.0,31.0
24212,72,73.03,72.0,376.0
48444,152,413.48,435.75,5.0
2017,12,0.0,0.0,1.0
10093,35,2.25,4.0,60.0
48444,152,1003.22,1006.0,3429.08
48444,152,0.0,0.0,146.0
18155,66,33.2,38.0,108.0
44405,141,16.09,3.83,0.0
16137,64,43.5,38.0,246.5
46424,143,0.0,0.0,61.0
48444,152,375.79,377.0,1342.75
48444,152,2059.46,2032.0,9864.71
6051,26,5.75,0.0,4.0
48444,152,90.37,95.0,16941.02
48444,152,115.0,114.0,393.75
48444,152,95.25,90.0,867.75
18155,66,0.0,0.0,12.0
4040,4,9.25,0.0,0.0
48444,152,46.5,43.5,1488.0
28250,101,0.0,0.0,72.0
22209,74,14.0,17.0,231.75
38347,106,22.29,13.0,3.0
46424,143,0.0,0.0,1287.0
48444,152,0.0,0.0,151.0
46424,143,324.57,326.0,3344.5
30270,114,16.4,18.0,0.0
48444,152,0.0,0.0,499.0
16138,54,0.0,0.0,16.0
46424,143,35.88,29.0,21.0
40364,132,0.0,0.0,280.0
48444,152,444.96,437.83,3.0
14119,63,0.0,0.0,1095.09
2017,7,0.0,0.0,-1.0
12109,45,0.0,0.0,14.0
48444,152,170.82,165.0,2027.5
42384,139,20.63,7.0,0.0
2017,6,0.0,0.0,3.0
18162,77,0.0,0.0,12.0
6051,21,5.5,5.0,108.0
28262,78,33.32,29.0,209.0
24225,48,6.0,14.0,129.0
18155,66,0.0,0.0,65.0
6052,16,0.0,0.0,9.0
48444,152,0.0,0.0,460.0
24212,79,0.0,0.0,88.0
48444,152,128.76,137.0,5457.64
12102,51,53.61,41.0,134.75
48444,152,263.18,268.75,32.0
4034,13,0.0,0.0,136.5
48444,152,0.0,0.0,103.0
20174,67,88.79,83.0,430.0
8070,35,0.0,0.0,4.0
22193,73,33.480000000000004,28.0,155.0
48444,152,228.63,204.0,11907.960000000001
4034,17,0.0,0.0,0.0
38358,115,0.0,0.0,221.0
8070,29,0.0,0.0,13.0
18162,78,24.08,26.0,247.0
6051,33,0.5800000000000001,0.0,0.0
26238,92,237.49,228.0,1172.0
32288,101,22.04,22.0,28.0
20175,71,204.75,178.0,588.75
36342,95,327.78,338.5,2044.0
10085,40,0.0,0.0,45.0
20191,54,148.83,162.0,1463.71
48444,152,65.58,67.5,8146.46
2017,10,0.0,0.0,2.0
12114,32,8.370000000000001,8.0,116.0
34317,103,0.0,0.0,70.0
48444,152,43.199999999999996,36.0,5.0
48444,152,55.54,61.0,3522.0
14129,46,0.0,0.0,75.0
48444,152,0.24,1.0,1972.83
6055,21,0.08,0.0,3.0
24222,79,105.2,86.0,593.0
48444,152,7.92,7.0,21.0
48444,152,18.25,19.0,1372.75
12104,46,50.58,45.0,362.5
12110,35,0.0,0.0,82.0
48444,152,327.85,330.0,587.75
14133,49,0.0,0.0,78.0
4034,23,7.5,8.0,34.0
48444,152,23.0,7.0,17862.77
10086,32,6.5,14.0,127.0
4034,19,0.0,0.0,2.0
4038,13,0.0,0.0,56.0
16138,54,30.75,24.0,20.0
48444,152,277.67,269.0,1616.75
48444,152,0.0,0.0,120.0
48444,152,59.57,57.0,3128.52
48444,152,0.0,0.0,162.0
48444,152,0.0,0.0,2019.0
6056,4,45.96,39.0,33.0
12102,51,22.25,20.0,74.0
32307,88,0.0,0.0,1684.85
30269,87,88.9,75.0,781.88
22199,98,77.9,87.0,818.75
48444,152,710.46,700.21,1621.25
26238,72,46.95,45.0,301.0
10085,40,85.2,78.0,1708.0
40368,125,10.47,2.0,13.0
48444,152,1236.01,1259.0,4278.5
48444,152,0.0,0.0,1809.0
18155,66,13.36,7.96,0.0
48444,152,49.15,62.0,436.0
18155,66,0.0,0.0,58.0
48444,152,20.0,2.0,20957.11
26233,96,64.0,7.0,1439.97
20178,71,0.0,0.0,21.0
4034,13,3.5,0.0,0.0
32307,88,46.35,40.5,596.5
48444,152,0.0,0.0,90.0
4034,13,0.58,0.0,0.0
46427,144,4.25,0.0,959.5
4036,10,0.0,0.0,1.0
8068,32,2.25,0.0,0.0
48444,152,0.0,0.0,4808.51
22193,69,28.75,33.0,230.0
12102,51,25.5,24.0,38.0
8074,21,0.0,0.0,26.0
48444,152,0.0,0.0,907.0
48444,152,297.54,321.34000000000003,2.0
18155,66,60.49,59.0,226.75
16137,64,8.25,6.0,190.0
18155,66,158.62,155.5,246.5
26231,85,33.37,6.0,4.0
2017,6,0.0,0.0,2.0
38347,130,0.0,0.0,68.0
48444,152,29.28,28.0,2296.4
48444,152,834.24,847.6800000000001,254.0
38345,123,54.36,34.92,0.0
38351,123,7.68,6.0,26.0
2017,7,0.0,0.0,1.0
48444,152,1457.8400000000001,1478.75,53.0
44405,139,274.58,277.5,1073.0
16137,64,0.0,0.0,17.0
36328,102,69.5,67.0,313.75
2018,1,0.0,0.0,22.0
48444,152,139.66,145.0,1.0
10091,31,3.25,10.0,70.0
14136,38,0.0,0.0,14.0
48444,152,141.06,130.92,2.0
4037,5,0.0,0.0,97.0
48444,152,145.99,139.0,1746.29
10086,32,7.5,1.0,32.0
16137,64,9.69,8.0,0.0
2017,6,0.0,0.0,30.0
4037,5,0.0,0.0,246.0
20174,67,0.0,0.0,40.0
48444,152,581.9,583.0,4525.75
20183,79,0.0,0.0,69.0
34307,102,6.24,3.0,0.0
30276,107,131.81,113.0,325.0
42393,126,0.0,0.0,217.0
14119,63,0.0,0.0,19.0
6052,23,0.0,0.0,4.0
4034,19,0.0,0.0,5.0
40364,132,23.580000000000002,17.92,0.0
48444,152,0.0,0.0,227.0
12114,52,0.0,0.0,8.0
40364,132,839.68,794.0,2539.25
48444,152,67.1,58.96,0.0
4040,4,1.02,1.0,2.0
42385,135,19.77,20.0,71.0
14119,63,0.0,0.0,12.0
4036,16,0.04,0.0,1.0
14130,47,1.19,1.0,8.0
48444,152,793.93,774.66,3.0
2018,1,0.0,0.0,3.0
2018,1,0.0,0.0,3.0
10089,22,0.0,0.0,6.0
2017,6,0.0,0.0,-1.0
8075,18,0.0,0.0,7.0
6051,28,0.0,0.0,6.0
16137,65,0.0,0.0,21.0
6051,33,8.0,9.0,4.0
48444,152,2475.04,2345.0,0.0
8070,35,0.0,0.0,4.0
2019,3,0.0,0.0,7.0
20181,67,0.0,0.0,47.0
48444,152,31.41,34.0,370.5
2019,10,0.0,0.0,1.0
2017,8,0.0,0.0,1.0
28250,83,13.01,16.0,24.0
2017,6,0.0,0.0,1.0
26250,77,0.0,0.0,29.0
4034,13,0.0,0.0,5.0
16142,64,5.85,0.0,1.0
26240,70,0.0,0.0,33.0
34317,109,0.0,1.0,31.0
30275,91,0.0,0.0,30.0
24224,73,0.0,0.0,15.0
2017,9,0.0,0.0,1.0
8070,18,0.8800000000000001,3.0,6.0
48444,152,3129.62,3009.65,1.0
16137,64,1.94,1.0,5.0
2017,6,0.0,0.0,1.0
4035,13,0.0,0.0,3.0
10087,30,0.0,0.0,8.0
10090,32,0.0,0.0,5.0
46427,143,0.0,0.0,118.42
14120,54,1.75,2.0,0.0
2019,7,0.0,0.0,1.0
2018,1,0.0,0.0,1.0
4034,21,0.0,0.0,3.0
8069,31,0.0,0.0,8.0
48444,152,134.31,133.17,81.0
28250,93,7.75,11.0,141.75
16145,47,2.03,2.0,12.0
48444,152,446.96,409.0,0.0
2017,9,0.0,0.0,1.0
40364,132,54.37,48.0,7.0
2017,9,0.0,0.0,1.0
4035,13,0.0,0.0,2.0
22200,81,12.0,12.0,519.0
2018,2,0.0,0.0,2.0
2018,2,0.0,0.0,9.0
8070,34,0.0,0.0,13.0
48444,152,1037.78,1011.83,303.0
18155,66,14.29,20.0,118.0
12103,43,0.0,0.0,13.0
16138,56,0.5,1.0,25.0
18155,66,0.0,0.0,23.0
2018,1,0.0,0.0,1.0
44404,136,228.48,228.0,719.25
4034,15,0.0,0.0,3.0
18155,66,0.29,0.0,146.0
18155,66,12.3,10.0,21.0
16137,64,12.6,9.0,14.0
14119,63,12.3,9.0,12.0
14119,63,10.1,7.0,10.0
44405,133,13.129999999999999,11.0,3.0
2017,11,0.0,0.0,1.0
4037,2,0.0,0.0,2.0
12102,51,15.98,14.0,10.0
12104,40,0.32,1.0,10.0
48444,152,922.3199999999999,909.0,5.0
6052,18,0.24,0.0,0.0
10089,22,2.25,1.0,18.0
2018,1,0.0,0.0,4.0
6051,23,0.0,0.0,5.0
8070,26,3.0,3.0,25.0
4034,17,0.0,0.0,1.0
2017,10,0.0,0.0,1.0
22193,69,0.0,0.0,99.0
46424,149,71.0,73.0,183.0
2017,8,0.0,0.0,2.0
12110,35,0.0,0.0,8.0
20181,69,0.0,0.0,14.0
40364,132,335.24,331.0,983.96
48444,152,87.64,89.0,582.83
48444,152,739.95,704.0,0.0
48444,152,53.72,54.0,299.5
14119,63,2.75,0.0,41.0
8068,30,2.75,0.0,16.0
8073,28,0.0,0.0,4.0
6053,30,0.0,0.0,3.0
48444,152,405.90999999999997,411.76,19.0
4034,19,0.0,0.0,3.0
30274,93,0.0,0.0,22.0
44404,136,7.62,10.0,227.0
2018,2,0.0,0.0,1.0
30269,95,108.11,107.0,829.75
6056,15,0.0,0.0,4.0
22203,73,0.0,0.0,26.0
18168,59,0.0,0.0,25.0
6053,11,0.0,0.0,4.0
48444,152,1986.95,1924.83,0.0
18155,66,4.0,5.0,30.0
16148,40,0.0,0.0,10.0
2017,12,0.0,0.0,1.0
6051,21,0.0,0.0,5.0
48444,152,135.39,138.75,802.96
14133,52,1.12,2.0,18.0
2017,8,0.0,0.0,2.0
2017,6,0.0,0.0,1.0
48444,152,480.33,486.42,3.0
12104,45,1.1099999999999999,4.0,18.0
18155,66,2.75,4.0,21.0
46424,143,17.48,14.0,0.0
12102,51,9.5,8.0,232.5
4034,13,2.0,0.0,0.0
24219,80,0.0,0.0,15.0
42391,124,1.0,1.0,70.0
32297,91,0.44999999999999996,1.0,35.0
18162,72,0.0,0.0,93.0
26236,96,2.0,2.0,66.75
48444,152,5224.06,5195.21,20980.8
18155,66,14.32,9.0,0.0
42384,133,237.9,239.0,571.0
6058,17,0.0,0.0,13.0
6053,21,0.0,0.0,5.0
4034,19,0.0,0.0,3.0
44404,142,29.74,26.0,0.0
2017,9,0.0,0.0,1.0
2019,4,0.0,0.0,1.0
38345,126,23.36,10.84,1.0
34309,109,5.13,7.0,40.0
18155,66,4.82,5.0,4.0
8068,41,2.71,3.0,4.0
18155,66,3.74,0.0,0.0
10085,46,2.24,3.0,4.0
34324,99,0.0,0.0,186.0
4034,19,2.0,2.0,0.0
48444,152,46.79,41.0,0.0
40366,115,0.0,0.0,56.0
4034,13,0.25,0.0,4.0
10094,11,0.0,0.0,23.0
8074,41,0.25,1.0,3.0
48444,152,720.78,725.0,2793.96
34316,103,117.9,128.0,534.83
48444,152,1.0,1.0,80.0
22200,86,0.0,0.0,17.0
8073,25,0.0,0.0,5.0
8074,29,0.0,0.0,4.0
20182,64,0.0,0.0,13.0
6057,9,0.0,0.0,3.0
8072,24,0.0,0.0,4.0
30271,99,4.87,6.0,5.0
48444,152,29.29,17.93,0.0
8073,31,0.0,0.0,4.0
22201,69,0.0,0.0,13.0
2017,10,0.0,0.0,1.0
2017,6,0.0,0.0,1.0
48444,152,713.18,697.65,260.0
48444,152,10.1,10.0,165.83
2017,9,0.0,0.0,1.0
6054,12,0.08,0.0,2.0
40368,122,60.6,69.0,0.0
6058,4,0.51,0.0,0.0
16137,64,2.0,0.0,77.5
46424,145,10.79,14.0,12.92
48444,152,570.07,571.0,2077.5
4034,13,1.01,0.0,1.0
10085,40,5.99,0.0,0.0
4040,12,0.0,0.5,0.0
8075,16,0.0,0.0,4.0
2017,6,0.84,0.0,0.0
6055,27,0.0,0.0,11.0
4037,13,0.0,0.0,2.0
24221,92,0.96,1.0,18.0
16137,64,1.85,2.0,5.0
48444,152,386.90000000000003,401.40999999999997,35.92
4034,14,0.0,0.0,4.0
24212,72,0.0,0.0,44.0
14128,39,0.0,0.0,19.0
18155,66,80.29,67.0,350.0
6057,18,0.0,0.0,4.0
30269,102,5.12,7.0,65.0
12112,24,0.0,0.0,9.0
4034,13,3.75,2.0,6.0
6053,34,0.0,0.0,351.75
48444,152,354.26,353.94,155.92
8069,22,1.25,0.0,15.0
4034,14,0.08,0.0,2.0
12104,39,0.0,0.0,37.0
48444,152,9.1,9.0,90.0
48444,152,355.96,343.0,847.5
36341,107,18.93,14.0,167.0
46424,143,242.26999999999998,257.0,726.0
2019,6,0.0,0.0,1.0
40371,124,0.0,0.0,50.0
30271,97,0.0,0.0,40.0
4034,17,0.0,0.0,2.0
2017,10,0.0,0.0,1.0
2017,6,0.5,0.0,0.0
48444,152,114.69,109.0,0.0
26243,84,2.86,0.0,23.0
2019,3,0.0,0.0,1.0
48444,152,1404.3,1381.83,50.0
4038,9,0.0,0.0,22.0
42391,118,1.67,1.0,67.0
48444,152,46.73,36.84,72.83
6052,22,0.0,0.0,3.0
48444,152,112.75,119.67,30.0
42386,137,0.0,5.0,61.0
8069,26,2.0,2.0,4.0
2017,10,0.0,0.0,1.0
22193,69,13.69,7.0,0.0
12107,37,0.0,0.0,9.0
2018,1,0.17,0.0,0.0
2017,8,0.0,0.0,1.0
12109,37,0.0,0.0,7.0
8072,12,0.0,0.0,4.0
12110,26,0.75,1.0,5.0
4035,9,0.0,0.0,2.0
2018,1,0.0,0.0,1.0
4036,3,0.0,0.0,4.0
44405,132,0.0,0.0,106.25
10088,42,0.42,-0.17,4.0
6051,28,0.8799999999999999,1.0,9.0
4034,18,0.0,0.0,4.0
44405,135,32.51,17.0,11.0
6051,27,0.0,0.0,6.0
2017,12,0.0,0.0,1.0
2017,7,0.0,0.0,1.0
2017,6,0.0,0.0,1.0
4036,13,0.0,0.0,3.0
2019,5,0.0,0.0,1.0
2017,7,0.0,0.0,1.0
18155,66,10.5,7.0,90.96000000000001
2019,6,0.0,0.0,1.0
10096,31,0.0,0.0,7.0
48444,152,198.31,197.0,1033.0
48444,152,25.53,29.0,258.0
48444,152,236.22,233.0,1250.5
44404,136,35.02,35.0,252.5
8069,26,0.0,0.0,5.0
8070,25,0.0,0.0,7.0
8076,21,0.0,0.0,30.0
10089,33,0.0,0.0,6.0
4036,11,0.0,0.0,4.0
16145,74,29.82,26.0,376.0
2018,2,0.0,0.0,1.0
48444,152,3801.7400000000002,4004.93,394.0
4034,13,6.33,0.0,0.0
